chr1	start1	end1	chr2	start2	end2	H3K27Ac_WT_FITHICHIP.10K.P2AS.NOVA_ChIPCov1	H3K27Ac_WT_FITHICHIP.10K.P2AS.NOVA_ChIPCov2	H3K27AC_IKDN_FITHICHIP.10K.P2AS.NOVA_ChIPCov1	H3K27AC_IKDN_FITHICHIP.10K.P2AS.NOVA_ChIPCov2	Bin1_Label	Bin2_Label	H3K27Ac_WT_FITHICHIP.10K.P2AS.NOVA_R1_RawCC	H3K27Ac_WT_FITHICHIP.10K.P2AS.NOVA_R1_QVal	H3K27Ac_WT_FITHICHIP.10K.P2AS.NOVA_R2_RawCC	H3K27Ac_WT_FITHICHIP.10K.P2AS.NOVA_R2_QVal	H3K27AC_IKDN_FITHICHIP.10K.P2AS.NOVA_R1_RawCC	H3K27AC_IKDN_FITHICHIP.10K.P2AS.NOVA_R1_QVal	H3K27AC_IKDN_FITHICHIP.10K.P2AS.NOVA_R2_RawCC	H3K27AC_IKDN_FITHICHIP.10K.P2AS.NOVA_R2_QVal	logFC	logCPM	pvalue	FDR	FDR_IHW	H3K27Ac_WT_FITHICHIP.10K.P2AS.NOVA_SigRepl	H3K27AC_IKDN_FITHICHIP.10K.P2AS.NOVA_SigRepl	Label_Anch1	Gene_Anch1	PromType_Anch1	EnhType_Anch1	Label_Anch2	Gene_Anch2	PromType_Anch2	EnhType_Anch2	id
chr16	29750000	29760000	chr16	30180000	30190000	105.5	2006.5	86	1823	LD	ND	24	1	28	1	85	1.03028e-07	69	1.88136e-05	-1.662258057	0.071967297	1.09453e-05	0.0011764	0.000512314	0	2	P	Gm49636	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr16-29750000-29760000-chr16-30180000-30190000
chr16	29760000	29770000	chr16	30180000	30190000	116.5	2006.5	122	1823	LD	ND	20	1	18	1	111	0	70	4.70495e-05	-2.353123254	0.175653727	5.11666e-10	1.59299e-07	6.93711e-08	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr16-29760000-29770000-chr16-30180000-30190000
chr16	29760000	29770000	chr16	30220000	30230000	116.5	1434	122	1375.5	LD	LD	21	1	39	0.982755119	43	0	45	0.001749454	-0.64660485	-0.409795325	0.128655765	0.78174212	0.530917061	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr16-29760000-29770000-chr16-30220000-30230000
chr16	29810000	29820000	chr16	29990000	30000000	232	409	139.5	439.5	LD	ND	24	0.365164413	27	0.732293581	39	0.002004943	44	0.001117647	-0.782769394	-0.542199279	0.079860705	0.78174212	0.41227989	0	2	P	Gm26834	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr16-29810000-29820000-chr16-29990000-30000000
chr16	29810000	29820000	chr16	30140000	30150000	232	281.5	139.5	273.5	LD	LD	5	1	9	1	25	0.002242221	25	0.005392418	-1.912628247	-1.511136136	0.003665992	0.132710724	0.05609862	0	2	P	Gm26834	CTCF_pos	NA	P	n-R5s32	CTCF_pos	NA	chr16-29810000-29820000-chr16-30140000-30150000
chr16	29810000	29820000	chr16	30190000	30200000	232	274	139.5	200	LD	ND	13	0.310882195	17	1	30	7.19054e-08	21	0.004359853	-0.868229225	-1.204049997	0.124842828	0.78174212	0.52493057	0	2	P	Gm26834	CTCF_pos	NA	P	1700025H01Rik	CTCF_pos	NA	chr16-29810000-29820000-chr16-30190000-30200000
chr16	29830000	29840000	chr16	30060000	30070000	149.5	1761	134	2054.5	LD	LD	42	1	66	1	93	0	101	0	-0.935373168	0.585684108	0.003289112	0.122377323	0.052833029	0	2	P	Gm32679	CTCF_pos	NA	P	Hes1	CTCF_pos	NA	chr16-29830000-29840000-chr16-30060000-30070000
chr16	29830000	29840000	chr16	30180000	30190000	149.5	2006.5	134	1823	LD	ND	24	1	20	1	53	6.85207e-10	43	2.59167e-07	-1.21485101	-0.464833532	0.005771841	0.186096846	0.073712852	0	2	P	Gm32679	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr16-29830000-29840000-chr16-30180000-30190000
chr16	29830000	29840000	chr16	30220000	30230000	149.5	1434	134	1375.5	LD	LD	33	1	42	1	23	0.001332371	39	3.08378e-11	0.20713131	-0.534141105	0.639556516	0.84460827	0.955249742	0	2	P	Gm32679	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr16-29830000-29840000-chr16-30220000-30230000
chr16	29910000	29920000	chr16	30060000	30070000	205	1761	121	2054.5	LD	LD	42	1	65	1	160	0	167	0	-1.703072409	1.109132609	1.81482e-09	5.07516e-07	2.20858e-07	0	2	E		NA	Active_CTCF_neg	P	Hes1	CTCF_pos	NA	chr16-29910000-29920000-chr16-30060000-30070000
chr16	29910000	29920000	chr16	30180000	30190000	205	2006.5	121	1823	LD	ND	38	1	17	1	114	0	85	5.43e-15	-1.938807916	0.375250591	3.03723e-08	6.5448e-06	2.8504e-06	0	2	E		NA	Active_CTCF_neg	E		NA	Active_CTCF_pos	chr16-29910000-29920000-chr16-30180000-30190000
chr16	29910000	29920000	chr16	30220000	30230000	205	1434	121	1375.5	LD	LD	32	1	38	1	37	9.66385e-05	39	0.000218564	-0.205531305	-0.430912834	0.630088405	0.835650206	0.944894178	0	2	E		NA	Active_CTCF_neg	E		NA	Active_CTCF_pos	chr16-29910000-29920000-chr16-30220000-30230000
chr16	29990000	30000000	chr16	30180000	30190000	409	2006.5	439.5	1823	ND	ND	48	0.818570845	55	0.220707079	150	5.6e-16	116	1.00774e-08	-1.469982828	0.889759663	6.94289e-07	0.000106475	4.63596e-05	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr16-29990000-30000000-chr16-30180000-30190000
chr16	30050000	30060000	chr16	30180000	30190000	150.5	2006.5	125.5	1823	LD	ND	72	1	47	1	106	2.81037e-06	90	1.81266e-05	-0.805637392	0.658153381	0.009585998	0.266285084	0.102260449	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr16-30050000-30060000-chr16-30180000-30190000
chr16	30060000	30070000	chr16	30140000	30150000	1761	281.5	2054.5	273.5	LD	LD	133	0.099978335	144	0.012019375	220	2.01949e-06	206	8.4832e-05	-0.713088539	1.788548285	0.002675419	0.106036904	0.046179501	0	2	P	Hes1	CTCF_pos	NA	P	n-R5s32	CTCF_pos	NA	chr16-30060000-30070000-chr16-30140000-30150000
chr16	30380000	30390000	chr16	30960000	30970000	1576.5	779.5	1788	838	ND	LD	28	0.542809655	20	1	25	0.002243374	26	0.008028117	-0.164932311	-0.952034684	0.7474064	0.885164968	1	0	2	P	Atp13a3	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr16-30380000-30390000-chr16-30960000-30970000
chr16	30380000	30390000	chr16	31040000	31050000	1576.5	275.5	1788	285.5	ND	LD	13	1	16	0.33869769	19	0.004568836	23	0.00017275	-0.611301529	-1.393473531	0.310191444	0.78174212	0.839311115	0	2	P	Atp13a3	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr16-30380000-30390000-chr16-31040000-31050000
chr16	30530000	30540000	chr16	31060000	31070000	171	856.5	154.5	578.5	LD	LD	47	0.0416711	37	0.021898452	53	0.002631599	54	0.000665863	-0.42926289	-0.053219552	0.258546414	0.78174212	0.772920691	0	2	S		NA	NA	P	Xxylt1	CTCF_pos	NA	chr16-30530000-30540000-chr16-31060000-31070000
chr16	30550000	30560000	chr16	30960000	30970000	188.5	779.5	152	838	LD	LD	33	1	23	0.037392272	24	0.002793534	28	0.000130733	0.03447265	-0.839948746	0.944173052	0.988631121	1	0	2	P	Tmem44	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr16-30550000-30560000-chr16-30960000-30970000
chr16	30550000	30560000	chr16	30980000	30990000	188.5	257.5	152	212	LD	LD	0	1	16	1	30	1.27988e-08	22	0.000805678	-1.816415501	-1.429671754	0.00422889	0.148384002	0.059741553	0	2	P	Tmem44	CTCF_pos	NA	E		NA	Active_CTCF_neg	chr16-30550000-30560000-chr16-30980000-30990000
chr16	30550000	30560000	chr16	30990000	31000000	188.5	992	152	861.5	LD	LD	16	1	17	0.06357952	29	3.35127e-06	27	2.48669e-05	-0.849275446	-1.086160561	0.117107097	0.78174212	0.506895453	0	2	P	Tmem44	CTCF_pos	NA	E		NA	Active_CTCF_neg	chr16-30550000-30560000-chr16-30990000-31000000
chr16	30550000	30560000	chr16	31200000	31210000	188.5	853.5	152	847.5	LD	LD	22	1	16	0.012273518	16	0.009558768	22	5.47359e-05	-0.065470912	-1.308799693	0.910305068	0.988631121	1	0	2	P	Tmem44	CTCF_pos	NA	P	Acap2	CTCF_pos	NA	chr16-30550000-30560000-chr16-31200000-31210000
chr16	30560000	30570000	chr16	31070000	31080000	136.5	427	139	399.5	LD	LD	37	0.162930236	25	1	44	1.54834e-06	47	4.03619e-07	-0.627649553	-0.357013453	0.133102875	0.78174212	0.539335475	0	2	P	Lsg1	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr16-30560000-30570000-chr16-31070000-31080000
chr16	30580000	30590000	chr16	31010000	31020000	1018.5	264.5	1146.5	281.5	LD	LD	50	0.422478725	42	0.385420207	39	1.57139e-11	55	0	-0.097201086	-0.102893306	0.800443156	0.919816792	1	0	2	P	Lsg1	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr16-30580000-30590000-chr16-31010000-31020000
chr16	30580000	30590000	chr16	31030000	31040000	1018.5	331	1146.5	275	LD	LD	64	0.06048627	55	0.021928206	82	0	89	0	-0.601797437	0.529256027	0.061251345	0.78174212	0.364288529	0	2	P	Lsg1	CTCF_pos	NA	E		NA	Active_CTCF_neg	chr16-30580000-30590000-chr16-31030000-31040000
chr16	30580000	30590000	chr16	31090000	31100000	1018.5	111	1146.5	120	LD	LD	41	0.121049778	25	1	38	0.000822979	51	4.13768e-06	-0.492659093	-0.346198782	0.235651571	0.78174212	0.74174366	0	2	P	Lsg1	CTCF_pos	NA	P	Acap2	CTCF_neg	NA	chr16-30580000-30590000-chr16-31090000-31100000
chr16	30580000	30590000	chr16	31100000	31110000	1018.5	138	1146.5	162	LD	LD	32	0.933085556	23	1	34	0.002420395	41	0.000262157	-0.516820215	-0.584726567	0.252492425	0.78174212	0.765420856	0	2	P	Lsg1	CTCF_pos	NA	O		NA	NA	chr16-30580000-30590000-chr16-31100000-31110000
chr16	30580000	30590000	chr16	31130000	31140000	1018.5	145.5	1146.5	186	LD	LD	38	1	31	1	57	1.13976e-07	50	0.005457689	-0.720406188	-0.158649441	0.067188916	0.78174212	0.376267481	0	2	P	Lsg1	CTCF_pos	NA	O		NA	NA	chr16-30580000-30590000-chr16-31130000-31140000
chr16	30590000	30600000	chr16	30940000	30950000	408.5	182	367.5	181	ND	LD	65	0.014514574	55	0.018944191	56	0.000529058	67	4.34254e-05	-0.109889272	0.272985844	0.749899333	0.887114842	1	0	2	P	Fam43a	CTCF_pos	NA	S		NA	NA	chr16-30590000-30600000-chr16-30940000-30950000
chr16	30590000	30600000	chr16	31010000	31020000	408.5	264.5	367.5	281.5	ND	LD	28	1	33	0.829266891	33	1.87798e-10	43	5.6e-16	-0.392858422	-0.520929766	0.372896134	0.78174212	0.870012952	0	2	P	Fam43a	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr16-30590000-30600000-chr16-31010000-31020000
chr16	30590000	30600000	chr16	31030000	31040000	408.5	331	367.5	275	ND	LD	34	1	43	0.113106679	71	0	71	0	-0.972347599	0.140586114	0.007285095	0.217133477	0.085940969	0	2	P	Fam43a	CTCF_pos	NA	E		NA	Active_CTCF_neg	chr16-30590000-30600000-chr16-31030000-31040000
chr16	30590000	30600000	chr16	31350000	31360000	408.5	97.5	367.5	72	ND	LD	21	0.105402511	21	0.028239441	22	0.002443038	23	0.003069133	-0.182906595	-1.126734223	0.737054541	0.87607775	1	0	2	P	Fam43a	CTCF_pos	NA	S		NA	NA	chr16-30590000-30600000-chr16-31350000-31360000
chr16	30600000	30610000	chr16	30980000	30990000	1142.5	257.5	1250	212	LD	LD	82	1	65	0.246783416	92	0	94	0	-0.420064744	0.724062597	0.166272209	0.78174212	0.603927168	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_neg	chr16-30600000-30610000-chr16-30980000-30990000
chr16	30600000	30610000	chr16	31010000	31020000	1142.5	264.5	1250	281.5	LD	LD	30	1	23	1	27	1.17725e-05	31	3.06522e-07	-0.204069574	-0.801123948	0.674389628	0.852838499	0.985285726	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr16-30600000-30610000-chr16-31010000-31020000
chr16	30600000	30610000	chr16	31020000	31030000	1142.5	653.5	1250	645	LD	LD	26	0.011833516	24	0.011873389	77	0	61	1.2e-16	-1.557361404	-0.05419108	6.74591e-05	0.005511723	0.002405585	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_neg	chr16-30600000-30610000-chr16-31020000-31030000
chr16	30600000	30610000	chr16	31030000	31040000	1142.5	331	1250	275	LD	LD	42	1	28	1	56	0	44	4.11698e-10	-0.603783774	-0.203293816	0.129336706	0.78174212	0.531903986	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_neg	chr16-30600000-30610000-chr16-31030000-31040000
chr16	30630000	30640000	chr16	30820000	30830000	255.5	450.5	240	358.5	ND	LD	20	1	34	1	53	0.004040828	71	2.27659e-07	-1.277377582	-0.15516554	0.001345646	0.062206259	0.027106338	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr16-30630000-30640000-chr16-30820000-30830000
chr16	30630000	30640000	chr16	30980000	30990000	255.5	257.5	240	212	ND	LD	30	1	20	1	31	1.00757e-05	38	2.5374e-08	-0.531674485	-0.704383637	0.259019655	0.78174212	0.771734349	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_neg	chr16-30630000-30640000-chr16-30980000-30990000
chr16	30640000	30650000	chr16	30820000	30830000	428	450.5	508	358.5	LD	LD	26	1	50	0.032581928	64	4.18023e-05	77	3.25773e-07	-0.979367891	0.118886973	0.007225209	0.215483663	0.085280493	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr16-30640000-30650000-chr16-30820000-30830000
chr16	30640000	30650000	chr16	31020000	31030000	428	653.5	508	645	LD	LD	12	1	18	0.209381158	27	0.002847585	31	0.000237559	-1.032040062	-1.107309008	0.059839551	0.774365404	0.364288529	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_neg	chr16-30640000-30650000-chr16-31020000-31030000
chr16	30730000	30740000	chr16	30960000	30970000	533.5	779.5	521	838	LD	LD	45	0.082815704	32	1	77	2.35098e-09	59	6.50012e-05	-0.91232816	0.113916345	0.012396749	0.314666951	0.122854416	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr16-30730000-30740000-chr16-30960000-30970000
chr16	30730000	30740000	chr16	30980000	30990000	533.5	257.5	521	212	LD	LD	22	1	20	1	63	1.26529e-09	46	0.000115224	-1.471323018	-0.354956047	0.000573134	0.031741767	0.013843625	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_neg	chr16-30730000-30740000-chr16-30980000-30990000
chr16	30730000	30740000	chr16	30990000	31000000	533.5	992	521	861.5	LD	LD	25	1	13	1	52	0.003637461	46	0.002143457	-1.44264929	-0.502265322	0.001329158	0.061714112	0.026944459	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_neg	chr16-30730000-30740000-chr16-30990000-31000000
chr16	30730000	30740000	chr16	31060000	31070000	533.5	856.5	521	578.5	LD	LD	27	0.347327025	21	0.748893141	84	0	50	4.39608e-05	-1.584363609	-0.087925521	6.1069e-05	0.005042919	0.002195706	0	2	E		NA	Active_CTCF_pos	P	Xxylt1	CTCF_pos	NA	chr16-30730000-30740000-chr16-31060000-31070000
chr16	30730000	30740000	chr16	31070000	31080000	533.5	427	521	399.5	LD	LD	19	1	18	1	62	5.11e-15	48	1.02019e-08	-1.664120748	-0.391803835	0.00013532	0.009807662	0.004270341	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr16-30730000-30740000-chr16-31070000-31080000
chr16	30770000	30780000	chr16	30970000	30980000	509.5	1012	451.5	953.5	LD	LD	34	0.113039283	34	0.246795392	76	1.99026e-08	58	0.001517343	-1.076528207	0.040085535	0.004020849	0.143811913	0.059479843	0	2	E		NA	Active_CTCF_pos	P	Gm15742	CTCF_pos	NA	chr16-30770000-30780000-chr16-30970000-30980000
chr16	30770000	30780000	chr16	31060000	31070000	509.5	856.5	451.5	578.5	LD	LD	21	0.566590187	22	0.418333811	51	4.6419e-05	45	0.001499009	-1.247869505	-0.47840619	0.004806853	0.160963921	0.064331798	0	2	E		NA	Active_CTCF_pos	P	Xxylt1	CTCF_pos	NA	chr16-30770000-30780000-chr16-31060000-31070000
chr16	30770000	30780000	chr16	31070000	31080000	509.5	427	451.5	399.5	LD	LD	15	1	21	0.286797566	44	4.69318e-07	36	0.000634247	-1.248901011	-0.723797587	0.009613062	0.266285084	0.10231669	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr16-30770000-30780000-chr16-31070000-31080000
chr16	30820000	30830000	chr16	31060000	31070000	450.5	856.5	358.5	578.5	LD	LD	29	1	28	1	72	0.009836363	85	2.41826e-05	-1.535538667	0.110707099	3.63765e-05	0.003279875	0.001432878	0	2	E		NA	Active_CTCF_pos	P	Xxylt1	CTCF_pos	NA	chr16-30820000-30830000-chr16-31060000-31070000
chr16	30820000	30830000	chr16	31070000	31080000	450.5	427	358.5	399.5	LD	LD	20	1	31	1	77	1.03118e-10	66	9.21185e-06	-1.585686891	-0.015894711	4.11802e-05	0.003618534	0.001580498	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr16-30820000-30830000-chr16-31070000-31080000
chr16	30980000	30990000	chr16	31060000	31070000	257.5	856.5	212	578.5	LD	LD	126	1	103	1	214	0	190	4.24e-15	-0.907703072	1.645868297	0.000222214	0.014827497	0.006457535	0	2	E		NA	Active_CTCF_neg	P	Xxylt1	CTCF_pos	NA	chr16-30980000-30990000-chr16-31060000-31070000
chr16	30990000	31000000	chr16	31060000	31070000	992	856.5	861.5	578.5	LD	LD	108	0.241098443	92	0.13080965	294	0	184	0.0001958	-1.364520129	1.762387272	1.80384e-08	4.10281e-06	1.79189e-06	0	2	E		NA	Active_CTCF_neg	P	Xxylt1	CTCF_pos	NA	chr16-30990000-31000000-chr16-31060000-31070000
chr16	31020000	31030000	chr16	31060000	31070000	653.5	856.5	645	578.5	LD	LD	89	1	55	1	284	0.000873117	248	0.001042864	-1.968580045	1.754264013	1.99e-15	1.46205e-12	6.3872e-13	0	2	E		NA	Active_CTCF_neg	P	Xxylt1	CTCF_pos	NA	chr16-31020000-31030000-chr16-31060000-31070000
chr16	31420000	31430000	chr16	31660000	31670000	732.5	980	661	980	LD	LD	57	0.050750894	50	0.013071576	70	4.38761e-07	71	1.34934e-05	-0.480775979	0.31025056	0.15974333	0.78174212	0.590147171	0	2	P	Bdh1,Gm15743	CTCF_pos	NA	P	Dlg1	CTCF_pos	NA	chr16-31420000-31430000-chr16-31660000-31670000
chr16	31420000	31430000	chr16	31940000	31950000	732.5	951	661	1000.5	LD	LD	23	1	21	1	30	0.007792305	37	0.000230426	-0.678429889	-0.799500541	0.164501383	0.78174212	0.600358558	0	2	P	Bdh1,Gm15743	CTCF_pos	NA	P	Pigz,0610012G03Rik,Ncbp2	CTCF_pos	NA	chr16-31420000-31430000-chr16-31940000-31950000
chr16	31430000	31440000	chr16	31660000	31670000	298.5	980	247	980	LD	LD	33	0.024870794	30	0.425554976	48	2.73863e-06	57	1.15679e-08	-0.811002995	-0.23183607	0.04403633	0.664700938	0.288369485	0	2	P	Bdh1	CTCF_pos	NA	P	Dlg1	CTCF_pos	NA	chr16-31430000-31440000-chr16-31660000-31670000
chr16	32000000	32010000	chr16	32610000	32620000	663	745	706.5	1370	LD	LD	17	1	29	0.395514466	27	0.000956588	35	4.05416e-05	-0.512406586	-0.844393031	0.299882527	0.78174212	0.817846147	0	2	P	Senp5	CTCF_pos	NA	P	Tfrc	CTCF_pos	NA	chr16-32000000-32010000-chr16-32610000-32620000
chr16	32070000	32080000	chr16	32270000	32280000	918	1322	1039.5	1375.5	LD	LD	78	1	68	1	82	1.01013e-05	98	0.000136598	-0.376536085	0.688133048	0.219121672	0.78174212	0.706025985	0	2	P	Pak2	CTCF_pos	NA	P	Smco1,Rnf168	CTCF_pos	NA	chr16-32070000-32080000-chr16-32270000-32280000
chr16	32090000	32100000	chr16	32270000	32280000	493	1322	499.5	1375.5	ND	LD	108	0.178671388	88	0.137801661	114	1.57235e-10	135	2.60232e-09	-0.41886485	1.129333115	0.125652721	0.78174212	0.526405852	0	2	P	Pigx,Cep19	CTCF_pos	NA	P	Smco1,Rnf168	CTCF_pos	NA	chr16-32090000-32100000-chr16-32270000-32280000
chr16	32090000	32100000	chr16	32430000	32440000	493	901	499.5	871.5	ND	LD	45	0.100694108	27	1	54	1.8002e-07	64	2.47154e-08	-0.779269454	-0.058899617	0.041668149	0.647904039	0.275987599	0	2	P	Pigx,Cep19	CTCF_pos	NA	P	Pcyt1a	CTCF_pos	NA	chr16-32090000-32100000-chr16-32430000-32440000
chr16	33250000	33260000	chr16	33730000	33740000	655	1805	729.5	1710.5	LD	LD	23	0.636826266	22	0.30246446	32	0.00094359	35	0.000179515	-0.652857253	-0.784687937	0.17858842	0.78174212	0.633905007	0	2	P	Snx4	CTCF_pos	NA	P	Heg1	CTCF_pos	NA	chr16-33250000-33260000-chr16-33730000-33740000
chr16	33960000	33970000	chr16	34110000	34120000	741.5	140	753	113.5	LD	ND	25	1	38	1	49	6.05847e-05	74	1.2636e-13	-1.036557666	-0.100193439	0.007750987	0.229322968	0.089111361	0	2	P	Umps,Gm15829	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr16-33960000-33970000-chr16-34110000-34120000
chr16	35860000	35870000	chr16	36820000	36830000	349	797.5	289	733.5	LD	LD	11	0.029354688	7	0.702296271	12	0.001819251	13	0.000698309	-0.542755823	-2.019475568	0.469497752	0.78174212	0.899922458	0	2	P	Gm49730	CTCF_pos	NA	P	Eaf2,Iqcb1	CTCF_pos	NA	chr16-35860000-35870000-chr16-36820000-36830000
chr16	35860000	35870000	chr16	36930000	36940000	349	1022.5	289	1249	LD	LD	11	0.226579032	10	0.19178028	18	4.81454e-06	14	0.002496787	-0.697121636	-1.753562635	0.308896811	0.78174212	0.83639011	0	2	P	Gm49730	CTCF_pos	NA	P	Golgb1,Hcls1	CTCF_pos	NA	chr16-35860000-35870000-chr16-36930000-36940000
chr16	35870000	35880000	chr16	36710000	36720000	866.5	487.5	905.5	176.5	LD	LD	16	0.021093404	7	1	25	3.75366e-07	22	0.000250535	-1.102034125	-1.392179005	0.070771521	0.78174212	0.376267481	0	2	P	Parp14	CTCF_pos	NA	P	Ildr1	CTCF_pos	NA	chr16-35870000-35880000-chr16-36710000-36720000
chr16	36040000	36050000	chr16	36830000	36840000	652	133.5	743.5	142.5	LD	LD	23	1	16	1	27	9.11316e-05	26	0.001080286	-0.52142562	-1.043731722	0.32586146	0.78174212	0.850461094	0	2	P	Wdr5b	CTCF_pos	NA	O		NA	NA	chr16-36040000-36050000-chr16-36830000-36840000
chr16	36070000	36080000	chr16	36710000	36720000	979	487.5	1131	176.5	LD	LD	14	0.050145473	13	1	39	4e-17	31	5.00889e-09	-1.462636004	-0.958734629	0.005611303	0.182922213	0.072669472	0	2	P	Fam162a,Ccdc58	CTCF_pos	NA	P	Ildr1	CTCF_pos	NA	chr16-36070000-36080000-chr16-36710000-36720000
chr16	37810000	37820000	chr16	37860000	37870000	155.5	879	136	859	LD	LD	37	1	32	1	92	0.005842101	106	0.000742272	-1.594424331	0.422010209	2.79407e-06	0.000360525	0.000156884	0	2	P	Fstl1	CTCF_pos	NA	P	Gm36028,Lrrc58	CTCF_pos	NA	chr16-37810000-37820000-chr16-37860000-37870000
chr16	38300000	38310000	chr16	38520000	38530000	188	888	151.5	913	LD	LD	43	1	20	0.252421938	64	9.70514e-12	59	1.79659e-09	-1.039457588	-0.076034959	0.0072244	0.215464005	0.08500113	0	2	P	Maats1os	CTCF_pos	NA	P	Timmdc1	CTCF_pos	NA	chr16-38300000-38310000-chr16-38520000-38530000
chr16	38340000	38350000	chr16	38430000	38440000	720	211	602	168	LD	LD	47	1	34	1	113	5.13023e-07	102	1.73055e-06	-1.491809946	0.576057597	4.23186e-06	0.000516023	0.000225405	0	2	P	Maats1,Cox17,Gm21987	CTCF_pos	NA	P	Pla1a	CTCF_neg	NA	chr16-38340000-38350000-chr16-38430000-38440000
chr16	38340000	38350000	chr16	38500000	38510000	720	152	602	149	LD	LD	81	1	66	0.073474274	147	5.08522e-07	147	1.85743e-06	-1.081793272	1.130070764	9.19282e-05	0.007109855	0.003095685	0	2	P	Maats1,Cox17,Gm21987	CTCF_pos	NA	S		NA	NA	chr16-38340000-38350000-chr16-38500000-38510000
chr16	38340000	38350000	chr16	38550000	38560000	720	224	602	180.5	LD	LD	22	0.420402542	27	0.013263749	46	2.76708e-06	50	1.19759e-06	-1.053016378	-0.430736146	0.01492753	0.351182877	0.136069339	0	2	P	Maats1,Cox17,Gm21987	CTCF_pos	NA	P	Poglut1,Tmem39a	CTCF_pos	NA	chr16-38340000-38350000-chr16-38550000-38560000
chr16	38370000	38380000	chr16	38430000	38440000	1002.5	211	331	168	LD	LD	43	1	25	1	161	0.00049278	157	6.57216e-08	-2.300066629	0.955859197	2.134e-14	1.3601e-11	5.94134e-12	0	2	P	Popdc2	CTCF_pos	NA	P	Pla1a	CTCF_neg	NA	chr16-38370000-38380000-chr16-38430000-38440000
chr16	38390000	38400000	chr16	38470000	38480000	1230	595	387.5	368.5	LD	LD	56	0.046508308	21	1	211	0	190	0	-2.452702847	1.264939977	0	3.98e-15	1.74e-15	0	2	E		NA	Active_CTCF_neg	E		NA	Active_CTCF_pos	chr16-38390000-38400000-chr16-38470000-38480000
chr16	38400000	38410000	chr16	38470000	38480000	492	595	181	368.5	LD	LD	48	1	28	1	110	0.007545732	117	5.24511e-06	-1.649300004	0.605344913	3.40825e-07	5.67547e-05	2.47941e-05	0	2	E		NA	Active_CTCF_neg	E		NA	Active_CTCF_pos	chr16-38400000-38410000-chr16-38470000-38480000
chr16	38730000	38740000	chr16	38760000	38770000	614	860.5	486	642.5	LD	LD	168	0.417039644	42	1	393	1.111e-14	314	1.2042e-05	-1.824444529	2.196008544	3.8e-16	3.0656e-13	1.3351e-13	0	2	E		NA	Active_CTCF_pos	P	B4galt4	CTCF_pos	NA	chr16-38730000-38740000-chr16-38760000-38770000
chr16	38740000	38750000	chr16	38790000	38800000	729	205.5	691	189.5	LD	LD	93	1	40	1	160	1.48457e-06	164	1.07434e-07	-1.35268005	1.186618585	8.86106e-07	0.000131771	5.75079e-05	0	2	P	B4galt4	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr16-38740000-38750000-chr16-38790000-38800000
chr16	38760000	38770000	chr16	38790000	38800000	860.5	205.5	642.5	189.5	LD	LD	167	1	0	1	272	4.15842e-09	222	4.3695e-07	-1.620261351	1.729932061	4.6385e-11	1.7525e-08	7.65589e-09	0	2	P	B4galt4	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr16-38760000-38770000-chr16-38790000-38800000
chr16	44130000	44140000	chr16	44720000	44730000	960.5	675	958.5	797.5	LD	LD	26	0.073818361	20	0.165692429	31	3.26099e-05	30	0.006392629	-0.488222182	-0.843022278	0.32327313	0.78174212	0.850461094	0	2	P	Atp6v1a,Naa50	CTCF_pos	NA	P	Nepro	CTCF_pos	NA	chr16-44130000-44140000-chr16-44720000-44730000
